review_id,review_date,reviewer,document_reviewed,claim_id,claim_text_excerpt,claim_type,regulatory_section,ftc_citation,violation_detected,violation_category,severity,evidence_tier,rct_count,animal_studies,in_vitro_studies,prohibited_qualifier,proof_claim,disclosure_issue,recommended_action,action_taken,status,estimated_penalty_usd,review_notes
RV-0523,2026-05-22,Sarah Chen (Counsel),press_release_draft_v2.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Under review,RESOLVED,51744.0,Review #523: undisclosed_material_connection flagged in press_release_draft_v2.md by Sarah Chen
RV-0524,2026-06-07,Dr. Maria Santos (CCO),ad_copy_social_media.md,CL-011,Eco-Friendly Packaging,environmental_claim,§260.1,16 CFR §260.1,YES,unqualified_general_claim,medium,N/A,0,0,0,NO,NO,NO,Qualify with specific environmental benefit,Resolved,OPEN,51744.0,Review #524: unqualified_general_claim flagged in ad_copy_social_media.md by Dr. Maria Santos
RV-0525,2026-05-23,Compliance Counsel LLC,press_release_draft_v2.md,CL-011,Eco-Friendly Packaging,environmental_claim,§260.1,16 CFR §260.1,YES,unqualified_general_claim,medium,N/A,0,0,0,NO,NO,NO,Qualify with specific environmental benefit,Under review,OPEN,51744.0,Review #525: unqualified_general_claim flagged in press_release_draft_v2.md by Compliance Counsel LLC
RV-0526,2026-05-26,Sarah Chen (Counsel),product_label_draft.md,CL-011,Eco-Friendly Packaging,environmental_claim,§260.1,16 CFR §260.1,YES,unqualified_general_claim,medium,N/A,0,0,0,NO,NO,NO,Qualify with specific environmental benefit,Resolved,IN_REVIEW,51744.0,Review #526: unqualified_general_claim flagged in product_label_draft.md by Sarah Chen
RV-0527,2026-06-09,Sarah Chen (Counsel),press_release_draft_v2.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Referred to CCO,IN_REVIEW,51744.0,Review #527: prohibited_qualifier flagged in press_release_draft_v2.md by Sarah Chen
RV-0528,2026-05-26,Sarah Chen (Counsel),brand_guidelines.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Flagged for revision,OPEN,51744.0,Review #528: undisclosed_material_connection flagged in brand_guidelines.md by Sarah Chen
RV-0529,2026-05-21,Sarah Chen (Counsel),brand_guidelines.md,CL-005,Doctor-formulated for maximum results,endorsement_claim,§255.3,16 CFR §255.3,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Disclose physician connection; verify involvement,Resolved,IN_REVIEW,51744.0,Review #529: undisclosed_material_connection flagged in brand_guidelines.md by Sarah Chen
RV-0530,2026-05-29,Compliance Counsel LLC,ad_copy_social_media.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Pending legal sign-off,IN_REVIEW,51744.0,Review #530: prohibited_qualifier flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0531,2026-05-23,Sarah Chen (Counsel),product_label_draft.md,CL-008,Biodegradable Capsule Shells (HDPE),environmental_claim,§260.8,16 CFR §260.8,YES,unsubstantiated_env_claim,high,Testing data,0,0,0,NO,NO,NO,Remove; HDPE fails one-year standard,Referred to CCO,IN_REVIEW,51744.0,Review #531: unsubstantiated_env_claim flagged in product_label_draft.md by Sarah Chen
RV-0532,2026-05-23,Dr. Maria Santos (CCO),brand_guidelines.md,CL-004,B-vitamins scientifically proven to support energy,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,Established science,10,0,0,NO,YES,NO,Remove 'scientifically proven'; use 'well-established role',Pending legal sign-off,ESCALATED,51744.0,Review #532: proof_claim flagged in brand_guidelines.md by Dr. Maria Santos
RV-0533,2026-06-07,Dr. Rachel Kim (Science),press_release_draft_v1.md,CL-010,Results not typical disclaimer,disclaimer,§255.1,16 CFR §255.1,YES,invalid_safe_harbor,high,N/A,0,0,0,NO,NO,NO,Remove; safe harbor abolished 2009,Pending legal sign-off,IN_REVIEW,51744.0,Review #533: invalid_safe_harbor flagged in press_release_draft_v1.md by Dr. Rachel Kim
RV-0534,2026-05-21,Compliance Counsel LLC,product_label_draft.md,CL-003,Promising preliminary clinical results,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,None (pilot only),0,0,0,YES,NO,NO,Remove entirely,Flagged for revision,OPEN,51744.0,Review #534: prohibited_qualifier flagged in product_label_draft.md by Compliance Counsel LLC
RV-0535,2026-05-22,Dr. Maria Santos (CCO),press_release_draft_v2.md,CL-009,Recyclable Packaging,environmental_claim,§260.12,16 CFR §260.12,YES,unsubstantiated_env_claim,medium,Facility access data,0,0,0,NO,NO,NO,Qualify to specific recyclable components,Referred to CCO,IN_REVIEW,51744.0,Review #535: unsubstantiated_env_claim flagged in press_release_draft_v2.md by Dr. Maria Santos
RV-0536,2026-06-06,Compliance Counsel LLC,product_label_draft.md,CL-001,Clinically demonstrated to support immune function,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,RCT (LGG only),3,0,0,NO,YES,NO,Remove or qualify with strain-specific language,Flagged for revision,RESOLVED,51744.0,Review #536: proof_claim flagged in product_label_draft.md by Compliance Counsel LLC
RV-0537,2026-06-02,Dr. Rachel Kim (Science),ad_copy_social_media.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Referred to CCO,OPEN,51744.0,Review #537: prohibited_qualifier flagged in ad_copy_social_media.md by Dr. Rachel Kim
RV-0538,2026-05-22,Sarah Chen (Counsel),press_release_draft_v1.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Flagged for revision,ESCALATED,51744.0,Review #538: prohibited_qualifier flagged in press_release_draft_v1.md by Sarah Chen
RV-0539,2026-06-06,Compliance Counsel LLC,product_label_draft.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Pending legal sign-off,RESOLVED,51744.0,Review #539: undisclosed_material_connection flagged in product_label_draft.md by Compliance Counsel LLC
RV-0540,2026-06-09,Dr. Maria Santos (CCO),brand_guidelines.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Referred to CCO,OPEN,51744.0,Review #540: undisclosed_material_connection flagged in brand_guidelines.md by Dr. Maria Santos
RV-0541,2026-06-05,Sarah Chen (Counsel),product_label_draft.md,CL-001,Clinically demonstrated to support immune function,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,RCT (LGG only),3,0,0,NO,YES,NO,Remove or qualify with strain-specific language,Resolved,IN_REVIEW,51744.0,Review #541: proof_claim flagged in product_label_draft.md by Sarah Chen
RV-0542,2026-06-07,Compliance Counsel LLC,ad_copy_social_media.md,CL-011,Eco-Friendly Packaging,environmental_claim,§260.1,16 CFR §260.1,YES,unqualified_general_claim,medium,N/A,0,0,0,NO,NO,NO,Qualify with specific environmental benefit,Resolved,RESOLVED,51744.0,Review #542: unqualified_general_claim flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0543,2026-06-08,Dr. Maria Santos (CCO),press_release_draft_v1.md,CL-010,Results not typical disclaimer,disclaimer,§255.1,16 CFR §255.1,YES,invalid_safe_harbor,high,N/A,0,0,0,NO,NO,NO,Remove; safe harbor abolished 2009,Flagged for revision,ESCALATED,51744.0,Review #543: invalid_safe_harbor flagged in press_release_draft_v1.md by Dr. Maria Santos
RV-0544,2026-05-20,Dr. Maria Santos (CCO),product_label_draft.md,CL-008,Biodegradable Capsule Shells (HDPE),environmental_claim,§260.8,16 CFR §260.8,YES,unsubstantiated_env_claim,high,Testing data,0,0,0,NO,NO,NO,Remove; HDPE fails one-year standard,Resolved,RESOLVED,51744.0,Review #544: unsubstantiated_env_claim flagged in product_label_draft.md by Dr. Maria Santos
RV-0545,2026-06-07,Sarah Chen (Counsel),press_release_draft_v1.md,CL-005,Doctor-formulated for maximum results,endorsement_claim,§255.3,16 CFR §255.3,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Disclose physician connection; verify involvement,Flagged for revision,RESOLVED,51744.0,Review #545: undisclosed_material_connection flagged in press_release_draft_v1.md by Sarah Chen
RV-0546,2026-06-07,Dr. Maria Santos (CCO),brand_guidelines.md,CL-001,Clinically demonstrated to support immune function,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,RCT (LGG only),3,0,0,NO,YES,NO,Remove or qualify with strain-specific language,Pending legal sign-off,IN_REVIEW,51744.0,Review #546: proof_claim flagged in brand_guidelines.md by Dr. Maria Santos
RV-0547,2026-05-30,Dr. Maria Santos (CCO),press_release_draft_v1.md,CL-010,Results not typical disclaimer,disclaimer,§255.1,16 CFR §255.1,YES,invalid_safe_harbor,high,N/A,0,0,0,NO,NO,NO,Remove; safe harbor abolished 2009,Flagged for revision,ESCALATED,51744.0,Review #547: invalid_safe_harbor flagged in press_release_draft_v1.md by Dr. Maria Santos
RV-0548,2026-05-30,Sarah Chen (Counsel),press_release_draft_v1.md,CL-001,Clinically demonstrated to support immune function,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,RCT (LGG only),3,0,0,NO,YES,NO,Remove or qualify with strain-specific language,Under review,RESOLVED,51744.0,Review #548: proof_claim flagged in press_release_draft_v1.md by Sarah Chen
RV-0549,2026-06-01,Compliance Counsel LLC,ad_copy_social_media.md,CL-001,Clinically demonstrated to support immune function,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,RCT (LGG only),3,0,0,NO,YES,NO,Remove or qualify with strain-specific language,Under review,RESOLVED,51744.0,Review #549: proof_claim flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0550,2026-05-21,Dr. Rachel Kim (Science),press_release_draft_v2.md,CL-005,Doctor-formulated for maximum results,endorsement_claim,§255.3,16 CFR §255.3,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Disclose physician connection; verify involvement,Flagged for revision,RESOLVED,51744.0,Review #550: undisclosed_material_connection flagged in press_release_draft_v2.md by Dr. Rachel Kim
RV-0551,2026-05-24,Compliance Counsel LLC,brand_guidelines.md,CL-008,Biodegradable Capsule Shells (HDPE),environmental_claim,§260.8,16 CFR §260.8,YES,unsubstantiated_env_claim,high,Testing data,0,0,0,NO,NO,NO,Remove; HDPE fails one-year standard,Referred to CCO,OPEN,51744.0,Review #551: unsubstantiated_env_claim flagged in brand_guidelines.md by Compliance Counsel LLC
RV-0552,2026-05-30,Sarah Chen (Counsel),ad_copy_social_media.md,CL-007,Made in USA (Danish probiotic strains),origin_claim,§323.1,16 CFR §323.1,YES,false_origin_claim,high,N/A,0,0,0,NO,NO,NO,Replace with qualified Made in USA claim,Pending legal sign-off,ESCALATED,2000000.0,Review #552: false_origin_claim flagged in ad_copy_social_media.md by Sarah Chen
RV-0553,2026-05-24,Dr. Maria Santos (CCO),press_release_draft_v1.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Flagged for revision,OPEN,51744.0,Review #553: prohibited_qualifier flagged in press_release_draft_v1.md by Dr. Maria Santos
RV-0554,2026-06-06,Dr. Rachel Kim (Science),product_label_draft.md,CL-004,B-vitamins scientifically proven to support energy,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,Established science,10,0,0,NO,YES,NO,Remove 'scientifically proven'; use 'well-established role',Flagged for revision,ESCALATED,51744.0,Review #554: proof_claim flagged in product_label_draft.md by Dr. Rachel Kim
RV-0555,2026-05-20,Dr. Maria Santos (CCO),press_release_draft_v1.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Under review,ESCALATED,51744.0,Review #555: undisclosed_material_connection flagged in press_release_draft_v1.md by Dr. Maria Santos
RV-0556,2026-06-08,Dr. Maria Santos (CCO),press_release_draft_v1.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Referred to CCO,IN_REVIEW,51744.0,Review #556: prohibited_qualifier flagged in press_release_draft_v1.md by Dr. Maria Santos
RV-0557,2026-06-04,Dr. Maria Santos (CCO),press_release_draft_v2.md,CL-003,Promising preliminary clinical results,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,None (pilot only),0,0,0,YES,NO,NO,Remove entirely,Under review,RESOLVED,51744.0,Review #557: prohibited_qualifier flagged in press_release_draft_v2.md by Dr. Maria Santos
RV-0558,2026-05-30,Compliance Counsel LLC,brand_guidelines.md,CL-001,Clinically demonstrated to support immune function,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,RCT (LGG only),3,0,0,NO,YES,NO,Remove or qualify with strain-specific language,Pending legal sign-off,RESOLVED,51744.0,Review #558: proof_claim flagged in brand_guidelines.md by Compliance Counsel LLC
RV-0559,2026-05-24,Sarah Chen (Counsel),press_release_draft_v1.md,CL-004,B-vitamins scientifically proven to support energy,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,Established science,10,0,0,NO,YES,NO,Remove 'scientifically proven'; use 'well-established role',Flagged for revision,IN_REVIEW,51744.0,Review #559: proof_claim flagged in press_release_draft_v1.md by Sarah Chen
RV-0560,2026-06-07,Dr. Maria Santos (CCO),press_release_draft_v1.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Under review,ESCALATED,51744.0,Review #560: prohibited_qualifier flagged in press_release_draft_v1.md by Dr. Maria Santos
RV-0561,2026-05-28,Compliance Counsel LLC,press_release_draft_v1.md,CL-011,Eco-Friendly Packaging,environmental_claim,§260.1,16 CFR §260.1,YES,unqualified_general_claim,medium,N/A,0,0,0,NO,NO,NO,Qualify with specific environmental benefit,Resolved,OPEN,51744.0,Review #561: unqualified_general_claim flagged in press_release_draft_v1.md by Compliance Counsel LLC
RV-0562,2026-06-05,Dr. Rachel Kim (Science),brand_guidelines.md,CL-006,As seen on Dr. Wellness Network (undisclosed),endorsement_claim,§255.5,16 CFR §255.5,YES,undisclosed_material_connection,high,N/A,0,0,0,NO,NO,YES,Add Ad: disclosure at beginning of all posts,Under review,ESCALATED,51744.0,Review #562: undisclosed_material_connection flagged in brand_guidelines.md by Dr. Rachel Kim
RV-0563,2026-05-21,Dr. Rachel Kim (Science),press_release_draft_v2.md,CL-002,May help support immune function,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Partial RCT,3,0,0,YES,NO,NO,Remove 'may'; rewrite with evidence-based language,Under review,IN_REVIEW,51744.0,Review #563: prohibited_qualifier flagged in press_release_draft_v2.md by Dr. Rachel Kim
RV-0564,2026-05-28,Dr. Rachel Kim (Science),product_label_draft.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Referred to CCO,ESCALATED,51744.0,Review #564: prohibited_qualifier flagged in product_label_draft.md by Dr. Rachel Kim
RV-0565,2026-06-07,Compliance Counsel LLC,press_release_draft_v1.md,CL-008,Biodegradable Capsule Shells (HDPE),environmental_claim,§260.8,16 CFR §260.8,YES,unsubstantiated_env_claim,high,Testing data,0,0,0,NO,NO,NO,Remove; HDPE fails one-year standard,Resolved,RESOLVED,51744.0,Review #565: unsubstantiated_env_claim flagged in press_release_draft_v1.md by Compliance Counsel LLC
RV-0566,2026-06-02,Compliance Counsel LLC,ad_copy_social_media.md,CL-003,Promising preliminary clinical results,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,None (pilot only),0,0,0,YES,NO,NO,Remove entirely,Flagged for revision,OPEN,51744.0,Review #566: prohibited_qualifier flagged in ad_copy_social_media.md by Compliance Counsel LLC
RV-0567,2026-06-04,Dr. Rachel Kim (Science),ad_copy_social_media.md,CL-012,Initial studies show remarkable outcomes,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,Pilot (n=45),0,0,0,YES,NO,NO,"Remove; pilot study insufficient, 'initial' prohibited qualifier",Pending legal sign-off,ESCALATED,51744.0,Review #567: prohibited_qualifier flagged in ad_copy_social_media.md by Dr. Rachel Kim
RV-0568,2026-05-30,Compliance Counsel LLC,press_release_draft_v1.md,CL-010,Results not typical disclaimer,disclaimer,§255.1,16 CFR §255.1,YES,invalid_safe_harbor,high,N/A,0,0,0,NO,NO,NO,Remove; safe harbor abolished 2009,Flagged for revision,OPEN,51744.0,Review #568: invalid_safe_harbor flagged in press_release_draft_v1.md by Compliance Counsel LLC
RV-0569,2026-06-06,Sarah Chen (Counsel),press_release_draft_v1.md,CL-004,B-vitamins scientifically proven to support energy,health_claim,§255.1,16 CFR §255.1,YES,proof_claim,high,Established science,10,0,0,NO,YES,NO,Remove 'scientifically proven'; use 'well-established role',Pending legal sign-off,RESOLVED,51744.0,Review #569: proof_claim flagged in press_release_draft_v1.md by Sarah Chen
RV-0570,2026-05-28,Sarah Chen (Counsel),product_label_draft.md,CL-003,Promising preliminary clinical results,health_claim,§255.1,16 CFR §255.1,YES,prohibited_qualifier,high,None (pilot only),0,0,0,YES,NO,NO,Remove entirely,Resolved,ESCALATED,51744.0,Review #570: prohibited_qualifier flagged in product_label_draft.md by Sarah Chen
